Subject,Trial,Angle,Time,Correct,Age,Sex
20,68,0,935,1,19,M
20,69,50,1192,1,19,M
20,70,50,1334,1,19,M
20,71,100,2140,1,19,M
20,72,100,2842,1,19,M
20,73,100,2444,1,19,M
20,74,100,1724,1,19,M
20,75,150,3178,1,19,M
20,76,0,1580,1,19,M
20,77,0,842,1,19,M
20,78,50,2052,1,19,M
20,79,50,898,1,19,M
20,80,150,1649,0,19,M
20,81,50,2090,1,19,M
20,82,0,1106,1,19,M
20,83,150,1946,1,19,M
20,84,50,2308,1,19,M
20,85,100,1540,1,19,M
20,86,0,1288,1,19,M
20,87,150,3400,1,19,M
20,88,100,1884,1,19,M
20,89,100,2661,1,19,M
20,90,50,1730,1,19,M
20,91,0,885,1,19,M
20,92,150,2919,1,19,M
20,93,150,2844,1,19,M
20,94,50,1494,1,19,M
20,95,100,1343,1,19,M
20,96,0,1667,1,19,M
16,1,0,2652,1,24,F
16,2,150,5529,1,24,F
16,3,150,3081,1,24,F
16,4,100,5655,1,24,F
16,5,50,3225,1,24,F
16,6,50,2634,1,24,F
16,7,100,6214,1,24,F
16,8,0,2234,1,24,F
16,10,150,2865,1,24,F
16,11,50,3664,1,24,F
16,12,0,2100,1,24,F
16,13,0,1374,1,24,F
16,14,100,6694,0,24,F
16,15,100,4362,1,24,F
16,16,50,2928,1,24,F
16,17,100,2527,1,24,F
16,18,150,2067,1,24,F
16,19,50,2182,1,24,F
16,20,50,2095,1,24,F
16,21,100,2592,1,24,F
16,22,0,1999,1,24,F
16,23,0,1786,1,24,F
16,24,150,5088,1,24,F
16,25,150,2269,1,24,F
16,26,50,3333,1,24,F
16,27,50,1798,1,24,F
16,28,100,5351,1,24,F
16,29,0,3111,1,24,F
16,30,0,2233,1,24,F
16,31,150,4083,1,24,F
16,32,100,2052,1,24,F
16,33,50,2500,1,24,F
16,34,100,2931,1,24,F
16,35,150,4050,1,24,F
16,36,0,1436,1,24,F
16,37,100,5165,1,24,F
16,38,150,2662,1,24,F
16,39,0,1369,1,24,F
16,40,50,2498,1,24,F
16,41,150,4047,1,24,F
16,42,0,1410,1,24,F
16,43,100,2915,1,24,F
16,44,150,1810,1,24,F
16,45,50,2461,1,24,F
16,46,100,2031,1,24,F
16,47,0,1975,1,24,F
16,48,50,2585,0,24,F
16,49,100,2330,0,24,F
16,50,150,2552,1,24,F
16,51,0,1321,1,24,F
16,52,0,2991,1,24,F
16,53,100,3386,1,24,F
16,54,50,1237,1,24,F
16,55,150,6640,1,24,F
16,56,50,1939,1,24,F
16,57,150,2291,1,24,F
16,58,100,2499,1,24,F
16,59,150,2898,1,24,F
16,60,100,1909,0,24,F
16,61,0,2231,1,24,F
16,62,0,1416,1,24,F
16,63,50,1993,1,24,F
16,64,50,2077,1,24,F
16,65,150,3281,1,24,F
16,66,0,2198,1,24,F
16,67,150,3183,1,24,F
16,68,0,1499,1,24,F
16,69,50,5749,0,24,F
16,70,50,2647,1,24,F
16,71,100,2520,1,24,F
16,72,100,3248,1,24,F
16,73,100,2500,1,24,F
16,74,100,2199,1,24,F
16,75,150,3289,1,24,F
16,76,0,3831,1,24,F
16,77,0,2938,1,24,F
16,78,50,3333,1,24,F
16,79,50,1074,1,24,F
16,80,150,2660,1,24,F
16,81,50,3772,1,24,F
16,82,0,1510,1,24,F
16,83,150,3478,1,24,F
16,84,50,1861,1,24,F
16,85,100,2999,1,24,F
16,86,0,2133,1,24,F
16,87,150,3396,1,24,F
16,88,100,3232,1,24,F
16,89,100,1756,1,24,F
16,90,50,2760,1,24,F
16,91,0,1291,1,24,F
16,92,150,3674,1,24,F
16,93,150,2017,1,24,F
16,94,50,2607,1,24,F
16,95,100,1983,1,24,F
16,96,0,2225,1,24,F
37,1,0,1780,1,19,M
37,2,150,3019,1,19,M
37,3,150,2061,1,19,M
37,4,100,2472,1,19,M
37,5,50,2281,0,19,M
37,6,50,1967,1,19,M
37,7,100,2233,1,19,M
37,8,0,1242,1,19,M
37,9,150,3319,1,19,M
37,10,150,3403,1,19,M
37,11,50,2464,1,19,M
37,12,0,1922,1,19,M
37,13,0,1271,1,19,M
37,14,100,2640,1,19,M
37,15,100,1869,1,19,M
37,16,50,3312,1,19,M
37,17,100,3062,1,19,M
37,18,150,2782,1,19,M
37,19,50,1699,1,19,M
37,20,50,3068,1,19,M
37,21,100,3128,1,19,M
37,22,0,1918,1,19,M
37,23,0,1382,1,19,M
37,24,150,2212,1,19,M
37,25,150,3149,1,19,M
37,26,50,4162,1,19,M
37,27,50,2744,1,19,M
37,28,100,3885,0,19,M
37,29,0,1432,1,19,M
37,30,0,2136,1,19,M
37,31,150,2992,0,19,M
37,32,100,3350,1,19,M
37,33,50,2817,1,19,M
37,34,100,3580,0,19,M
37,35,150,2968,1,19,M
37,36,0,2155,1,19,M
37,37,100,3163,1,19,M
37,38,150,3146,1,19,M
37,39,0,1538,1,19,M
37,40,50,2240,1,19,M
37,41,150,2225,1,19,M
37,42,0,1627,1,19,M
37,43,100,2452,1,19,M
37,44,150,2688,0,19,M
37,45,50,1726,1,19,M
37,46,100,1820,0,19,M
37,47,0,2206,1,19,M
37,48,50,2759,0,19,M
37,49,100,2132,1,19,M
37,50,150,2410,1,19,M
37,51,0,1450,1,19,M
37,52,0,1533,1,19,M
37,53,100,2905,1,19,M
37,54,50,1745,1,19,M
37,55,150,2855,0,19,M
37,56,50,2087,1,19,M
37,57,150,1806,1,19,M
37,58,100,2815,1,19,M
37,59,150,2339,1,19,M
37,60,100,2705,1,19,M
37,61,0,1288,1,19,M
37,62,0,1657,1,19,M
37,63,50,3446,1,19,M
37,64,50,2511,1,19,M
37,65,150,2758,1,19,M
37,66,0,1387,1,19,M
37,67,150,3149,1,19,M
37,68,0,2066,1,19,M
37,69,50,3107,1,19,M
37,70,50,2078,1,19,M
37,71,100,2577,1,19,M
37,72,100,4334,0,19,M
37,73,100,2051,1,19,M
37,74,100,2334,1,19,M
37,75,150,3927,1,19,M
37,76,0,2656,1,19,M
37,77,0,2048,1,19,M
37,78,50,2617,1,19,M
37,79,50,2088,1,19,M
37,80,150,2649,1,19,M
37,81,50,3132,1,19,M
37,82,0,1288,1,19,M
37,83,150,2583,1,19,M
37,84,50,2781,1,19,M
37,85,100,1984,1,19,M
37,86,0,2163,1,19,M
37,87,150,4167,1,19,M
37,88,100,2507,0,19,M
37,89,100,2285,1,19,M
37,90,50,2289,1,19,M
37,91,0,1215,1,19,M
37,92,150,2339,1,19,M
37,93,150,3758,1,19,M
37,94,50,1873,1,19,M
37,95,100,2030,1,19,M
37,96,0,2102,1,19,M
17,1,0,1757,1,19,F
17,2,150,3883,0,19,F
17,3,150,3018,1,19,F
17,4,100,3122,1,19,F
17,5,50,4211,1,19,F
17,6,50,2005,1,19,F
17,7,100,4070,1,19,F
17,8,0,2414,1,19,F
17,9,150,7290,0,19,F
17,11,50,3079,1,19,F
17,12,0,1368,1,19,F
17,13,0,1018,1,19,F
17,14,100,3807,1,19,F
17,15,100,4663,1,19,F
17,16,50,2793,1,19,F
17,17,100,3725,0,19,F
17,18,150,3145,0,19,F
17,19,50,3000,0,19,F
17,20,50,2755,1,19,F
17,21,100,2126,1,19,F
17,22,0,1922,1,19,F
17,23,0,3230,1,19,F
17,24,150,3820,1,19,F
17,25,150,1981,1,19,F
17,26,50,1574,1,19,F
17,27,50,2866,1,19,F
17,28,100,3838,1,19,F
17,29,0,1436,1,19,F
17,30,0,1142,1,19,F
17,31,150,6863,1,19,F
17,32,100,2586,1,19,F
17,33,50,2621,1,19,F
17,34,100,4058,0,19,F
17,35,150,5018,1,19,F
17,36,0,1329,1,19,F
17,37,100,5083,1,19,F
17,38,150,1550,1,19,F
17,39,0,1341,1,19,F
17,40,50,1170,1,19,F
17,41,150,6241,1,19,F
17,42,0,1736,1,19,F
17,43,100,4651,1,19,F
17,44,150,3150,1,19,F
17,45,50,1900,1,19,F
17,46,100,3081,1,19,F
17,47,0,1449,1,19,F
17,48,50,2009,1,19,F
17,49,100,2210,1,19,F
17,50,150,1833,0,19,F
17,51,0,1745,1,19,F
17,52,0,1406,1,19,F
17,53,100,2155,1,19,F
17,54,50,805,1,19,F
17,55,150,2459,0,19,F
17,56,50,1033,1,19,F
17,57,150,1028,1,19,F
17,58,100,2308,1,19,F
17,59,150,1624,1,19,F
17,60,100,2323,1,19,F
17,61,0,854,0,19,F
17,62,0,929,1,19,F
17,63,50,1912,1,19,F
17,64,50,1171,1,19,F
17,65,150,1921,1,19,F
17,66,0,1613,1,19,F
17,67,150,2665,1,19,F
17,68,0,1258,1,19,F
17,69,50,1499,1,19,F
17,70,50,1341,1,19,F
17,71,100,1380,1,19,F
17,72,100,2025,1,19,F
17,73,100,1571,1,19,F
17,74,100,2007,1,19,F
17,75,150,3809,1,19,F
17,76,0,2051,1,19,F
17,77,0,1289,1,19,F
17,78,50,3338,1,19,F
17,79,50,880,1,19,F
17,80,150,2622,0,19,F
17,81,50,3782,1,19,F
17,82,0,875,1,19,F
17,83,150,2205,1,19,F
17,84,50,3078,1,19,F
17,85,100,2909,1,19,F
17,86,0,3410,1,19,F
17,87,150,3039,0,19,F
17,88,100,1800,1,19,F
17,89,100,3788,1,19,F
17,90,50,1268,1,19,F
17,91,0,892,1,19,F
17,92,150,4926,1,19,F
17,93,150,4513,1,19,F
17,94,50,950,1,19,F
17,95,100,2160,1,19,F
17,96,0,1288,1,19,F
2,1,0,3644,1,25,F
2,2,150,7243,1,25,F
2,3,150,1846,1,25,F
2,4,100,1835,1,25,F
2,5,50,1557,1,25,F
2,6,50,1720,1,25,F
2,7,100,6427,0,25,F
2,8,0,1174,1,25,F
2,9,150,3911,1,25,F
2,10,150,3648,1,25,F
2,11,50,1491,0,25,F
2,12,0,1290,1,25,F
2,13,0,855,1,25,F
2,14,100,3528,1,25,F
2,15,100,3039,1,25,F
2,16,50,1711,1,25,F
2,19,50,5811,1,25,F
2,20,50,1193,1,25,F
2,21,100,3356,1,25,F
2,22,0,1433,1,25,F
2,23,0,1034,1,25,F
2,24,150,1799,0,25,F
2,25,150,2462,1,25,F
2,26,50,1540,1,25,F
2,27,50,2262,1,25,F
2,28,100,2247,1,25,F
2,29,0,875,1,25,F
2,30,0,1232,1,25,F
2,31,150,2214,1,25,F
2,32,100,1982,1,25,F
2,33,50,2195,1,25,F
2,34,100,2061,1,25,F
2,35,150,2911,1,25,F
2,36,0,1846,1,25,F
2,37,100,2382,1,25,F
2,38,150,2490,1,25,F
2,39,0,1752,1,25,F
2,40,50,2547,1,25,F
2,41,150,3371,1,25,F
2,42,0,974,1,25,F
2,43,100,2432,1,25,F
2,44,150,2607,1,25,F
2,45,50,1318,1,25,F
2,46,100,1780,1,25,F
2,47,0,797,1,25,F
2,48,50,1354,1,25,F
2,49,100,1548,1,25,F
2,50,150,2029,1,25,F
2,51,0,849,1,25,F
2,52,0,1199,1,25,F
2,53,100,2350,1,25,F
2,54,50,1248,1,25,F
2,55,150,2216,1,25,F
2,56,50,1602,1,25,F
2,57,150,1711,1,25,F
2,58,100,2365,1,25,F
2,59,150,1202,1,25,F
2,60,100,2124,1,25,F
2,61,0,960,1,25,F
2,62,0,919,1,25,F
2,63,50,1212,1,25,F
2,64,50,1421,1,25,F
2,65,150,2326,1,25,F
2,66,0,1229,1,25,F
2,67,150,2415,1,25,F
2,68,0,1164,1,25,F
2,69,50,1720,1,25,F
2,70,50,1098,1,25,F
2,71,100,1695,1,25,F
2,72,100,1937,1,25,F
2,73,100,1869,1,25,F
2,74,100,3374,1,25,F
2,75,150,2371,1,25,F
2,76,0,1177,1,25,F
2,77,0,807,1,25,F
2,78,50,823,1,25,F
2,79,50,883,1,25,F
2,80,150,3303,0,25,F
2,81,50,3484,1,25,F
2,82,0,748,1,25,F
2,83,150,2266,1,25,F
2,84,50,1665,1,25,F
2,85,100,1856,1,25,F
2,86,0,1615,1,25,F
2,87,150,1811,1,25,F
2,88,100,1693,1,25,F
2,89,100,2172,1,25,F
2,90,50,1023,1,25,F
2,92,150,3224,1,25,F
2,93,150,5521,1,25,F
2,94,50,1543,1,25,F
2,95,100,1103,0,25,F
2,96,0,1810,1,25,F
1,1,0,1355,1,31,M
1,2,150,2079,1,31,M
1,3,150,1834,1,31,M
1,4,100,4780,1,31,M
1,5,50,1685,1,31,M
1,6,50,1237,1,31,M
1,7,100,2961,1,31,M
1,8,0,1275,1,31,M
1,9,150,4716,1,31,M
1,10,150,3794,0,31,M
1,11,50,2238,1,31,M
1,12,0,1524,1,31,M
1,13,0,964,1,31,M
1,14,100,3770,1,31,M
1,15,100,2750,1,31,M
1,16,50,1226,1,31,M
1,17,100,1789,1,31,M
1,18,150,1384,1,31,M
1,19,50,2548,1,31,M
1,20,50,1588,1,31,M
1,21,100,2114,1,31,M
1,22,0,2158,1,31,M
1,23,0,1096,1,31,M
1,24,150,3829,1,31,M
1,25,150,4725,1,31,M
1,26,50,3211,1,31,M
1,27,50,1541,1,31,M
1,28,100,3219,1,31,M
1,29,0,1421,1,31,M
1,30,0,1308,1,31,M
1,31,150,3781,1,31,M
1,32,100,2665,1,31,M
1,33,50,1831,0,31,M
1,34,100,4636,1,31,M
1,35,150,3149,1,31,M
1,36,0,1202,1,31,M
1,37,100,2735,1,31,M
1,38,150,3211,1,31,M
1,39,0,1406,1,31,M
1,40,50,1383,1,31,M
1,41,150,2668,1,31,M
1,42,0,2203,1,31,M
1,43,100,5983,0,31,M
1,44,150,2750,0,31,M
1,45,50,2672,1,31,M
1,46,100,1975,1,31,M
1,47,0,1081,1,31,M
1,48,50,2144,0,31,M
1,49,100,2113,1,31,M
1,50,150,1967,1,31,M
1,51,0,917,1,31,M
1,52,0,1510,1,31,M
1,53,100,3031,1,31,M
1,54,50,1181,1,31,M
1,55,150,5975,0,31,M
1,56,50,1216,1,31,M
1,57,150,1487,1,31,M
1,58,100,2208,1,31,M
1,59,150,2007,1,31,M
1,60,100,1594,0,31,M
1,61,0,854,1,31,M
1,62,0,1791,1,31,M
1,63,50,2273,1,31,M
1,64,50,1992,1,31,M
1,65,150,2413,1,31,M
1,66,0,1423,1,31,M
1,67,150,3209,1,31,M
1,68,0,1435,1,31,M
1,69,50,2213,1,31,M
1,70,50,2598,1,31,M
1,71,100,2018,1,31,M
1,72,100,6237,0,31,M
1,73,100,2944,1,31,M
1,74,100,1448,1,31,M
1,75,150,3868,1,31,M
1,76,0,4086,1,31,M
1,77,0,1364,1,31,M
1,78,50,2642,0,31,M
1,79,50,2136,1,31,M
1,80,150,2775,1,31,M
1,81,50,2794,0,31,M
1,82,0,742,1,31,M
1,83,150,2645,1,31,M
1,84,50,3445,1,31,M
1,85,100,1756,0,31,M
1,86,0,1625,1,31,M
1,87,150,4461,1,31,M
1,88,100,4260,1,31,M
1,89,100,2612,1,31,M
1,90,50,1207,1,31,M
1,91,0,831,1,31,M
1,92,150,2740,1,31,M
1,93,150,2606,1,31,M
1,94,50,1945,1,31,M
1,95,100,1398,1,31,M
1,96,0,2720,1,31,M
13,1,0,1606,1,19,M
13,2,150,2427,1,19,M
13,3,150,1109,1,19,M
13,4,100,1900,1,19,M
13,5,50,1098,1,19,M
13,6,50,1496,1,19,M
13,7,100,1553,0,19,M
13,8,0,970,1,19,M
13,9,150,3402,1,19,M
13,10,150,2196,0,19,M
13,11,50,2350,1,19,M
13,12,0,996,1,19,M
13,14,100,4115,1,19,M
13,15,100,902,1,19,M
13,16,50,1734,1,19,M
13,17,100,1132,1,19,M
13,18,150,1108,1,19,M
13,19,50,1345,1,19,M
13,20,50,1092,1,19,M
13,21,100,1397,1,19,M
13,22,0,1224,1,19,M
13,24,150,4073,1,19,M
13,25,150,2885,1,19,M
13,26,50,1212,1,19,M
13,27,50,2961,1,19,M
13,28,100,1941,1,19,M
13,30,0,705,1,19,M
13,31,150,4399,0,19,M
13,32,100,1939,1,19,M
13,33,50,1655,1,19,M
13,34,100,1648,1,19,M
13,35,150,3991,1,19,M
13,36,0,709,1,19,M
13,37,100,1906,1,19,M
13,38,150,1776,1,19,M
13,40,50,769,1,19,M
13,41,150,1545,1,19,M
13,42,0,909,1,19,M
13,43,100,1026,1,19,M
13,44,150,1645,1,19,M
13,45,50,942,1,19,M
13,46,100,981,1,19,M
13,47,0,753,1,19,M
13,49,100,1367,1,19,M
13,50,150,1444,1,19,M
13,51,0,1772,1,19,M
13,52,0,743,1,19,M
13,53,100,3296,1,19,M
13,54,50,714,1,19,M
13,55,150,2869,1,19,M
13,57,150,2146,0,19,M
13,58,100,1469,1,19,M
13,59,150,1296,1,19,M
13,60,100,1606,1,19,M
13,61,0,767,1,19,M
13,62,0,707,1,19,M
13,63,50,1074,1,19,M
13,64,50,1209,1,19,M
13,65,150,1421,1,19,M
13,66,0,733,1,19,M
13,67,150,1875,1,19,M
13,69,50,1166,1,19,M
13,70,50,808,1,19,M
13,71,100,1058,1,19,M
13,72,100,2337,1,19,M
13,73,100,1087,1,19,M
13,74,100,957,1,19,M
13,75,150,960,1,19,M
13,76,0,1168,1,19,M
13,77,0,837,1,19,M
13,78,50,1107,1,19,M
13,80,150,1451,1,19,M
13,81,50,2138,0,19,M
13,82,0,895,1,19,M
13,83,150,2249,1,19,M
13,84,50,1129,1,19,M
13,85,100,1349,1,19,M
13,86,0,872,1,19,M
13,87,150,2230,1,19,M
13,88,100,2347,1,19,M
13,89,100,1077,1,19,M
13,90,50,770,1,19,M
13,91,0,962,1,19,M
13,92,150,1242,1,19,M
13,93,150,1352,1,19,M
13,94,50,965,1,19,M
13,95,100,1129,1,19,M
13,96,0,1541,1,19,M
43,1,0,2069,0,27,F
43,2,150,4122,0,27,F
43,3,150,2749,0,27,F
43,4,100,5067,0,27,F
43,5,50,4021,1,27,F
43,6,50,3326,1,27,F
43,7,100,3774,0,27,F
43,8,0,1582,1,27,F
43,10,150,4107,1,27,F
43,11,50,2371,1,27,F
43,12,0,2150,1,27,F
43,13,0,2971,1,27,F
43,14,100,3444,0,27,F
43,15,100,3055,1,27,F
43,16,50,5310,1,27,F
43,17,100,2460,1,27,F
43,18,150,2976,1,27,F
43,19,50,2570,1,27,F
43,20,50,1727,1,27,F
43,21,100,2847,0,27,F
43,22,0,1042,0,27,F
43,23,0,3125,1,27,F
43,24,150,4046,1,27,F
43,25,150,5974,1,27,F
43,26,50,3800,1,27,F
43,27,50,2994,1,27,F
43,28,100,6240,1,27,F
43,29,0,1078,1,27,F
43,30,0,1381,1,27,F
43,31,150,3865,0,27,F
43,33,50,3994,1,27,F
43,34,100,4645,0,27,F
43,35,150,4054,0,27,F
43,36,0,1307,1,27,F
43,37,100,3510,1,27,F
43,38,150,3696,1,27,F
43,39,0,1378,1,27,F
43,40,50,2064,1,27,F
43,41,150,3109,1,27,F
43,42,0,1355,1,27,F
43,43,100,5535,1,27,F
43,44,150,3430,1,27,F
43,45,50,1624,1,27,F
43,46,100,1723,1,27,F
43,47,0,1159,1,27,F
43,48,50,2180,1,27,F
43,49,100,3876,0,27,F
43,50,150,1811,1,27,F
43,51,0,1239,1,27,F
43,52,0,1504,1,27,F
43,53,100,3593,1,27,F
43,54,50,952,1,27,F
43,55,150,3840,0,27,F
43,56,50,1743,1,27,F
43,57,150,948,1,27,F
43,58,100,4129,1,27,F
43,59,150,3669,1,27,F
43,60,100,5877,0,27,F
43,61,0,972,1,27,F
43,62,0,4027,0,27,F
43,63,50,4920,0,27,F
43,64,50,4130,0,27,F
43,65,150,6886,1,27,F
43,66,0,2040,1,27,F
43,67,150,4565,1,27,F
43,68,0,2440,0,27,F
43,69,50,1525,1,27,F
43,70,50,2128,1,27,F
43,71,100,4916,1,27,F
43,72,100,3374,1,27,F
43,73,100,2504,1,27,F
43,74,100,2934,1,27,F
43,75,150,7139,0,27,F
43,76,0,2863,0,27,F
43,77,0,4746,1,27,F
43,78,50,3278,1,27,F
43,79,50,2389,1,27,F
43,80,150,6004,1,27,F
43,81,50,3578,1,27,F
43,82,0,1657,1,27,F
43,83,150,3288,1,27,F
43,84,50,3424,1,27,F
43,85,100,3155,1,27,F
43,86,0,2370,1,27,F
43,87,150,5336,0,27,F
43,88,100,2358,1,27,F
43,89,100,4430,1,27,F
43,90,50,4692,0,27,F
43,91,0,2453,1,27,F
43,92,150,5950,1,27,F
43,93,150,5898,0,27,F
43,94,50,4369,1,27,F
43,95,100,2745,1,27,F
43,96,0,3285,0,27,F
5,1,0,1247,1,18,M
5,2,150,1902,1,18,M
5,3,150,1461,1,18,M
5,4,100,5196,1,18,M
5,5,50,1583,1,18,M
5,6,50,2641,1,18,M
5,7,100,3124,0,18,M
5,8,0,2649,1,18,M
5,9,150,3440,1,18,M
5,10,150,4657,1,18,M
5,11,50,6251,1,18,M
5,12,0,5385,1,18,M
5,13,0,1493,1,18,M
5,14,100,3361,1,18,M
5,15,100,6160,1,18,M
5,16,50,1658,1,18,M
5,17,100,3514,1,18,M
5,18,150,2205,1,18,M
5,19,50,6278,1,18,M
5,20,50,1573,1,18,M
5,21,100,2195,1,18,M
5,22,0,1782,1,18,M
5,23,0,1465,1,18,M
5,24,150,5533,1,18,M
5,25,150,2412,1,18,M
5,26,50,5006,1,18,M
5,27,50,2132,1,18,M
5,28,100,1808,1,18,M
5,29,0,2096,1,18,M
5,30,0,2876,1,18,M
5,31,150,5656,1,18,M
5,33,50,1981,1,18,M
5,34,100,2002,1,18,M
5,35,150,2607,1,18,M
5,36,0,3609,1,18,M
5,37,100,2542,1,18,M
5,38,150,2383,1,18,M
5,39,0,1289,1,18,M
5,40,50,2555,0,18,M
5,41,150,1932,1,18,M
5,42,0,4086,1,18,M
5,43,100,2093,1,18,M
5,44,150,3534,1,18,M
5,45,50,2197,1,18,M
5,46,100,2531,0,18,M
5,47,0,1189,1,18,M
5,48,50,1314,1,18,M
5,49,100,1918,1,18,M
5,50,150,2733,1,18,M
5,51,0,1102,1,18,M
5,52,0,1312,1,18,M
5,53,100,2100,1,18,M
5,54,50,1400,1,18,M
5,55,150,1740,1,18,M
5,56,50,1303,1,18,M
5,57,150,1506,1,18,M
5,58,100,2197,1,18,M
5,59,150,1351,1,18,M
5,60,100,1384,1,18,M
5,61,0,1258,1,18,M
5,62,0,1793,1,18,M
5,63,50,2429,1,18,M
5,64,50,1408,1,18,M
5,65,150,3266,1,18,M
5,66,0,1375,1,18,M
5,67,150,1939,1,18,M
5,68,0,2988,0,18,M
5,69,50,3498,1,18,M
5,70,50,1231,1,18,M
5,71,100,1194,1,18,M
5,72,100,4025,1,18,M
5,73,100,2368,1,18,M
5,74,100,1784,1,18,M
5,75,150,2453,1,18,M
5,76,0,3399,1,18,M
5,77,0,1142,1,18,M
5,78,50,1325,1,18,M
5,79,50,3171,1,18,M
5,80,150,2092,0,18,M
5,81,50,4009,1,18,M
5,82,0,1246,1,18,M
5,83,150,2870,1,18,M
5,84,50,1838,1,18,M
5,85,100,1506,1,18,M
5,86,0,3106,1,18,M
5,87,150,2090,1,18,M
5,88,100,1977,1,18,M
5,89,100,2910,1,18,M
5,90,50,1069,1,18,M
5,91,0,775,1,18,M
5,92,150,1366,1,18,M
5,93,150,1891,1,18,M
5,94,50,2445,0,18,M
5,95,100,1530,1,18,M
5,96,0,3407,1,18,M
9,1,0,2788,1,19,F
9,2,150,4118,1,19,F
9,3,150,3809,1,19,F
9,4,100,4317,1,19,F
9,5,50,2362,1,19,F
9,6,50,2102,1,19,F
9,7,100,4183,1,19,F
9,8,0,2021,1,19,F
9,9,150,4457,1,19,F
9,11,50,5709,1,19,F
9,12,0,2910,1,19,F
9,13,0,955,1,19,F
9,14,100,2456,1,19,F
9,15,100,2898,1,19,F
9,16,50,4298,1,19,F
9,17,100,4397,1,19,F
9,18,150,3412,1,19,F
9,19,50,1699,1,19,F
9,20,50,2365,1,19,F
9,21,100,1740,1,19,F
9,22,0,2523,1,19,F
9,23,0,2500,1,19,F
9,24,150,4160,1,19,F
9,25,150,3144,1,19,F
9,26,50,2396,1,19,F
9,27,50,2449,1,19,F
9,28,100,3528,1,19,F
9,29,0,2020,1,19,F
9,30,0,2572,1,19,F
9,31,150,4316,1,19,F
9,32,100,3776,1,19,F
9,33,50,3268,1,19,F
9,34,100,3724,1,19,F
9,35,150,5406,1,19,F
9,36,0,2862,1,19,F
9,37,100,2849,1,19,F
9,38,150,5159,1,19,F
9,39,0,1611,1,19,F
9,40,50,1399,1,19,F
9,41,150,2821,1,19,F
9,42,0,1485,1,19,F
9,43,100,3905,1,19,F
9,44,150,2572,1,19,F
9,45,50,1853,1,19,F
9,46,100,2957,1,19,F
9,47,0,1613,1,19,F
9,48,50,1842,1,19,F
9,49,100,3435,0,19,F
9,50,150,3191,1,19,F
9,51,0,1822,1,19,F
9,52,0,1411,1,19,F
9,53,100,2475,1,19,F
9,54,50,3173,1,19,F
9,55,150,3954,1,19,F
9,56,50,2170,1,19,F
9,57,150,1644,1,19,F
9,58,100,2598,1,19,F
9,59,150,2845,1,19,F
9,60,100,2225,1,19,F
9,61,0,1468,1,19,F
9,62,0,2020,1,19,F
9,63,50,1743,1,19,F
9,64,50,2367,1,19,F
9,65,150,3537,1,19,F
9,66,0,1562,1,19,F
9,67,150,2182,1,19,F
9,68,0,2159,1,19,F
9,69,50,3183,1,19,F
9,70,50,2016,1,19,F
9,71,100,2131,1,19,F
9,72,100,2179,1,19,F
9,73,100,2335,1,19,F
9,74,100,1997,1,19,F
9,75,150,2925,0,19,F
9,76,0,3172,1,19,F
9,77,0,2833,1,19,F
9,78,50,1987,0,19,F
9,79,50,1714,1,19,F
9,80,150,2986,1,19,F
9,81,50,3590,1,19,F
9,82,0,1041,1,19,F
9,83,150,2204,1,19,F
9,84,50,2759,1,19,F
9,85,100,2641,1,19,F
9,86,0,1463,1,19,F
9,87,150,6107,1,19,F
9,88,100,3265,1,19,F
9,89,100,3083,1,19,F
9,90,50,2376,1,19,F
9,91,0,1323,1,19,F
9,92,150,2434,1,19,F
9,93,150,3341,0,19,F
9,94,50,1204,1,19,F
9,95,100,2084,1,19,F
9,96,0,2157,1,19,F
52,2,150,6635,1,26,M
52,3,150,3767,1,26,M
52,4,100,5816,1,26,M
52,5,50,6391,1,26,M
52,6,50,3604,1,26,M
52,7,100,6303,1,26,M
52,8,0,4172,1,26,M
52,9,150,3560,1,26,M
52,10,150,4331,1,26,M
52,11,50,3495,1,26,M
52,12,0,5144,1,26,M
52,13,0,5236,1,26,M
52,14,100,3143,1,26,M
52,15,100,5175,1,26,M
52,16,50,3293,1,26,M
52,17,100,6935,1,26,M
52,18,150,3743,1,26,M
52,19,50,7107,0,26,M
52,20,50,3792,1,26,M
52,21,100,3426,1,26,M
52,22,0,3670,1,26,M
52,23,0,3766,1,26,M
52,24,150,4170,1,26,M
52,25,150,5103,1,26,M
52,26,50,5375,0,26,M
52,27,50,5951,0,26,M
52,28,100,4440,1,26,M
52,29,0,4119,0,26,M
52,30,0,3977,1,26,M
52,31,150,4287,1,26,M
52,32,100,3823,1,26,M
52,33,50,2705,1,26,M
52,34,100,3159,1,26,M
52,35,150,5473,1,26,M
52,36,0,4796,1,26,M
52,37,100,6587,0,26,M
52,38,150,3391,0,26,M
52,39,0,4377,1,26,M
52,40,50,3784,1,26,M
52,41,150,3720,1,26,M
52,42,0,3473,0,26,M
52,43,100,3680,1,26,M
52,44,150,2405,1,26,M
52,45,50,3296,1,26,M
52,46,100,3449,1,26,M
52,47,0,5863,0,26,M
52,48,50,3344,1,26,M
52,49,100,2636,1,26,M
52,50,150,2437,1,26,M
52,51,0,3679,0,26,M
52,52,0,2729,1,26,M
52,53,100,1856,1,26,M
52,54,50,1806,1,26,M
52,55,150,4912,1,26,M
52,56,50,1857,1,26,M
52,57,150,3074,1,26,M
52,58,100,2789,0,26,M
52,59,150,2243,1,26,M
52,60,100,2966,1,26,M
